u,v,key,elevation,elevation_gain
1330597609,1330597544,0,225.0,1.0
1330597711,1330596962,0,226.0,-2.0
1330597711,4131453377,0,226.0,-2.0
1330597711,385187052,0,224.0,-2.0
1330631771,1828846511,0,244.0,0.0
1330631771,256019242,0,240.0,0.0
1330631771,1828846519,0,244.0,0.0
1331006972,7133436140,0,261.0,0.0
1331050518,248848340,0,296.0,4.0
1331050518,248848189,0,275.0,4.0
1331050518,7132503281,0,300.0,4.0
1331567484,3752230401,0,221.0,0.0
1331625444,1015673990,0,232.0,0.0
1331625812,1015673990,0,231.0,0.0
1331625812,1331625861,0,231.0,0.0
1331625812,254888000,0,231.0,0.0
1331625861,1331625812,0,231.0,0.0
1331626008,1015673986,0,232.0,0.0
1331626078,1331626093,0,232.0,0.0
1331626093,1331626078,0,232.0,-1.0
1331626093,254850491,0,232.0,-1.0
1331626093,1015673990,0,231.0,-1.0
1332657868,112003427,0,284.0,0.0
1332657874,112003427,0,284.0,0.0
1332657904,80289941,0,259.0,0.0
1332658352,265481545,0,257.0,1.0
1332658352,3653295885,0,258.0,1.0
1332658352,18240914,0,258.0,1.0
1332658380,303804274,0,256.0,0.0
1333984478,54875501,0,284.0,0.0
1333984478,54875498,0,284.0,0.0
1333984478,1333984490,0,284.0,0.0
1333984478,10537880329,0,284.0,0.0
1333984481,285388103,0,285.0,-2.0
1333984481,1333984490,0,284.0,-2.0
1333984481,54875501,0,283.0,-2.0
1333984490,1333984478,0,284.0,-1.0
1333984490,1333984481,0,284.0,-1.0
1333984490,1333984498,0,283.0,-1.0
1333984498,54875498,0,284.0,-1.0
1333984498,59653318,0,283.0,-1.0
1333984498,1333984490,0,283.0,-1.0
1333984521,54829187,0,281.0,-1.0
1333984521,4121966902,0,280.0,-1.0
1337086493,1337086495,0,325.0,0.0
1337086495,1337086508,0,325.0,0.0
1337086495,1337086493,0,325.0,0.0
1337086495,4151048097,0,325.0,0.0
1337086502,4151048103,0,329.0,1.0
1337086502,102895927,0,327.0,1.0
1337086502,57792821,0,330.0,1.0
1337086506,57792871,0,330.0,-5.0
1337086506,57792844,0,329.0,-5.0
1337086506,1337086510,0,325.0,-5.0
1337086508,1337086495,0,325.0,0.0
1337086508,102895921,0,322.0,0.0
1337086508,57792844,0,325.0,0.0
1337086510,1337086506,0,325.0,0.0
1337250726,373386626,0,231.0,0.0
1337250726,1337250743,0,231.0,0.0
1337250726,373387318,0,231.0,0.0
1337250728,1337250742,0,228.0,0.0
1337250728,325721216,0,228.0,0.0
1337250728,373387318,0,231.0,0.0
1337250728,373190788,0,228.0,0.0
1337250742,1337250728,0,228.0,0.0
1337250742,373227505,0,228.0,0.0
1337250742,373190143,0,228.0,0.0
1337250743,1347756233,0,231.0,0.0
1337250743,1337250726,0,231.0,0.0
1337250743,373389416,0,232.0,0.0
1337250743,1347756230,0,231.0,0.0
1337256265,373243308,0,231.0,1.0
1337256265,373232960,0,229.0,1.0
1337256265,3672497739,0,229.0,1.0
1337256265,373368775,0,232.0,1.0
1337262031,4306901491,0,228.0,0.0
1337262031,281228621,0,228.0,0.0
1337262035,1979646886,0,228.0,0.0
1337262051,1979646886,0,228.0,0.0
1337262051,324704034,0,229.0,0.0
1337262051,1979646904,0,228.0,0.0
1338584612,549722793,0,437.0,0.0
1338584618,8955219450,0,444.0,-1.0
1338584618,3107511,0,443.0,-1.0
1338584618,1338584634,0,443.0,-1.0
1338584621,34578619,0,448.0,0.0
1338584621,3105890467,0,448.0,0.0
1338584621,8955219456,0,448.0,0.0
1338584628,3105890486,0,444.0,0.0
1338584634,1338584618,0,443.0,0.0
1338584639,3105890493,0,444.0,0.0
1338584641,498346,0,444.0,0.0
1339062961,1339063054,0,455.0,0.0
1339062961,1339063010,0,453.0,0.0
1339062961,1339062986,0,455.0,0.0
1339062978,1339063059,0,454.0,8.0
1339062978,1339063010,0,456.0,8.0
1339062978,130247026,0,454.0,8.0
1339062978,130114127,0,462.0,8.0
1339062986,2493095025,0,457.0,-2.0
1339062986,135260843,0,460.0,-2.0
1339062986,1339062961,0,455.0,-2.0
1339062994,3831066194,0,437.0,0.0
1339062994,26422931,0,437.0,0.0
1339062994,130254780,0,437.0,0.0
1339062994,879330332,0,437.0,0.0
1339063004,130114134,0,459.0,-3.0
1339063004,130247026,0,459.0,-3.0
1339063004,1339063059,0,456.0,-3.0
1339063010,1088483130,0,456.0,-2.0
1339063010,1339062978,0,456.0,-2.0
1339063010,1339062961,0,453.0,-2.0
1339063010,2493095025,0,454.0,-2.0
1339063030,1339063059,0,455.0,0.0
1339063034,1339063059,0,455.0,0.0
1339063043,3831066213,0,437.0,0.0
1339063043,26422931,0,437.0,0.0
1339063054,1339062961,0,455.0,0.0
1339063059,1339063030,0,455.0,1.0
1339063059,1339063034,0,455.0,1.0
1339063059,1339062978,0,454.0,1.0
1339063059,1339063004,0,456.0,1.0
1339923001,1339923002,0,232.0,0.0
1339923002,1339923001,0,232.0,1.0
1339923002,256025908,0,233.0,1.0
1339923002,1615887224,0,233.0,1.0
1339923310,1339923311,0,235.0,0.0
1339923311,1773738745,0,234.0,1.0
1339923311,1339923310,0,235.0,1.0
1339923311,2032535107,0,235.0,1.0
1339927856,1339927858,0,234.0,0.0
1339927858,1339927856,0,234.0,0.0
1339927858,254850446,0,233.0,0.0
1339927858,1347760375,0,234.0,0.0
1340149680,401299638,0,237.0,0.0
1340980134,1330597540,0,224.0,3.0
1340980134,2386227887,0,225.0,3.0
1340980134,1227101241,0,227.0,3.0
1340980815,1340980816,0,229.0,0.0
1340980816,1372300662,0,229.0,0.0
1340980816,1340980815,0,229.0,0.0
1341151260,310763990,0,437.0,0.0
1341151261,264343173,0,468.0,0.0
1341151287,1199446912,0,452.0,-7.0
1341151287,415897921,0,438.0,-7.0
1341151287,8402248601,0,445.0,-7.0
1341151297,264343169,0,482.0,-3.0
1341151297,264343170,0,484.0,-3.0
1341151297,10123460077,0,479.0,-3.0
1341151299,693884763,0,436.0,1.0
1341151299,310764367,0,438.0,1.0
1341151299,1741812225,0,437.0,1.0
1341151320,1740572253,0,432.0,0.0
1341221678,279916206,0,351.0,10.0
1341221678,287718787,0,374.0,10.0
1341221678,279916205,0,361.0,10.0
1341221726,279566324,0,429.0,0.0
1341221726,5593747212,0,430.0,0.0
1341221726,5594183052,0,429.0,0.0
1341253763,131901874,0,448.0,2.0
1341253763,3829922517,0,448.0,2.0
1341253763,3829922510,0,448.0,2.0
1341253763,4281941682,0,450.0,2.0
1341253765,131901874,0,446.0,2.0
1341253765,3829922509,0,446.0,2.0
1341253765,59659202,0,446.0,2.0
1341253765,3829922517,0,448.0,2.0
1341253769,3829958081,0,442.0,3.0
1341253769,3829958075,0,442.0,3.0
1341253769,129999878,0,442.0,3.0
1341253769,130253913,0,445.0,3.0
1341253773,3829922509,0,446.0,1.0
1341253773,3829922505,0,446.0,1.0
1341253773,131901874,0,446.0,1.0
1341253773,130253913,0,447.0,1.0
1341253775,129999878,0,441.0,0.0
1341253775,130248544,0,441.0,0.0
1341253775,3829958081,0,441.0,0.0
1341253775,3829958074,0,441.0,0.0
1341253778,131901874,0,448.0,0.0
1341253778,3829922510,0,448.0,0.0
1341253778,59659201,0,448.0,0.0
1341253778,3829922505,0,448.0,0.0
1341253782,129999880,0,441.0,-2.0
1341253782,130109705,0,443.0,-2.0
1341253782,3831066216,0,439.0,-2.0
1341253786,130110057,0,445.0,-3.0
1341253786,3829958070,0,444.0,-3.0
1341253786,3829958075,0,442.0,-3.0
1341253787,120507960,0,366.0,1.0
1341253787,120326365,0,367.0,1.0
1341253787,3889841028,0,367.0,1.0
1342207697,78618906,0,271.0,-2.0
1342207697,1342207708,0,269.0,-2.0
1342207708,1342207737,0,268.0,0.0
1342207708,1342207697,0,269.0,0.0
1342207708,1344316227,0,268.0,0.0
1342207710,1621899256,0,265.0,0.0
1342207710,71747695,0,263.0,0.0
1342207710,1342207722,0,265.0,0.0
1342207722,1342207710,0,265.0,0.0
1342207722,2926523244,0,265.0,0.0
1342207722,1456835518,0,265.0,0.0
1342682727,13887973,0,220.0,1.0
1342682727,8572280206,0,221.0,1.0
1342682731,148949188,0,222.0,0.0
1342682731,2911650221,0,222.0,0.0
1342713005,254016925,0,480.0,0.0
1342713006,251729581,0,482.0,0.0
1342713006,611922456,0,481.0,0.0
1342713006,1342713013,0,482.0,0.0
1342713013,1342713006,0,482.0,0.0
1343622620,283601126,0,222.0,-1.0
1343622620,283601122,0,225.0,-1.0
1343622620,1343622701,0,222.0,-1.0
1343622620,1471219489,0,221.0,-1.0
1343622701,29686381,0,221.0,-2.0
1343622701,1343622620,0,222.0,-2.0
1343622701,1639161059,0,219.0,-2.0
1344316220,1344316227,0,269.0,0.0
1344316227,1342207708,0,268.0,-2.0
1344316227,2926523244,0,266.0,-2.0
1345914320,1568339264,0,307.0,10.0
1345914320,1400363938,0,317.0,10.0
1345914320,660063,0,317.0,10.0
1346886699,1346886750,0,304.0,12.0
1346886699,645213,0,309.0,12.0
1346886699,1568408898,0,316.0,12.0
1346886750,1346886699,0,304.0,0.0
1346945870,643986,0,301.0,0.0
1346945870,1346945883,0,301.0,0.0
1346945883,1346945870,0,301.0,0.0
1346945896,1346945922,0,300.0,0.0
1346945922,1346945896,0,300.0,0.0
1346945922,643986,0,299.0,0.0
1346945922,1722808487,0,300.0,0.0
1346945945,490694,0,297.0,2.0
1346945945,1449130258,0,298.0,2.0
1346945945,1722808487,0,299.0,2.0
1346969627,1346969688,0,294.0,0.0
1346969688,1349701334,0,294.0,-1.0
1346969688,1346969627,0,294.0,-1.0
1346969688,635978095,0,293.0,-1.0
1347604101,1644143517,0,384.0,-2.0
1347604101,1644143460,0,385.0,-2.0
1347604101,114295564,0,382.0,-2.0
1347655365,282207157,0,285.0,0.0
1347744943,1347744945,0,233.0,0.0
1347744945,279661608,0,234.0,-1.0
1347744945,254850754,0,232.0,-1.0
1347744945,1347744943,0,233.0,-1.0
1347744996,1347744997,0,235.0,0.0
1347744997,255035124,0,235.0,0.0
1347744997,1347744996,0,235.0,0.0
1347744997,59660011,0,235.0,0.0
1347756230,1347756231,0,231.0,0.0
1347756230,1347756234,0,232.0,0.0
1347756230,1337250743,0,231.0,0.0
1347756231,1347756230,0,231.0,0.0
1347756233,1337250743,0,231.0,0.0
1347756233,373386626,0,231.0,0.0
1347756234,1347760992,0,232.0,0.0
1347756234,1347756230,0,232.0,0.0
1347756234,3405690831,0,232.0,0.0
1347760374,1347760375,0,232.0,0.0
1347760375,254850445,0,234.0,0.0
1347760375,1347760374,0,232.0,0.0
1347760375,1339927858,0,234.0,0.0
1347760990,1347760992,0,231.0,0.0
1347760992,1347756234,0,232.0,0.0
1347760992,1347760990,0,231.0,0.0
1347760992,2320932872,0,232.0,0.0
1347781118,1347781167,0,410.0,-20.0
1347781118,11546248652,0,390.0,-20.0
1347781167,2983925144,0,413.0,0.0
1347902381,477894592,0,386.0,-32.0
1347902381,477894550,0,377.0,-32.0
1347902381,1963167913,0,391.0,-32.0
1347902381,477894795,0,354.0,-32.0
1347974739,477440679,0,305.0,18.0
1347974739,530859168,0,310.0,18.0
1347974739,415743104,0,323.0,18.0
1348139509,130121008,0,476.0,-3.0
1348139509,447966156,0,473.0,-3.0
1348139569,1348139635,0,436.0,-4.0
1348139569,279567112,0,436.0,-4.0
1348139569,282246369,0,432.0,-4.0
1348139587,256514629,0,478.0,0.0
1348139587,3294700976,0,478.0,0.0
1348139600,245022975,0,434.0,0.0
1348139605,279735716,0,434.0,0.0
1348139631,132792650,0,479.0,2.0
1348139631,256514634,0,479.0,2.0
1348139631,256514641,0,481.0,2.0
1348139635,450162224,0,436.0,0.0
1348139635,5594585791,0,434.0,0.0
1348139635,1348139569,0,436.0,0.0
1348196479,575080922,0,486.0,2.0
1348196479,54237961,0,487.0,2.0
1348196479,9384344941,0,488.0,2.0
1348196488,675768,0,489.0,-4.0
1348196488,54237954,0,485.0,-4.0
1348196489,675760,0,479.0,0.0
1348196489,440657350,0,479.0,0.0
1348268315,5433370193,0,470.0,0.0
1348268315,1106027842,0,470.0,0.0
1348268539,247246517,0,360.0,-18.0
1348268539,759603389,0,344.0,-18.0
1348268539,482672696,0,342.0,-18.0
1348442464,425901439,0,305.0,0.0
1348442464,100215705,0,304.0,0.0
1348442464,120346660,0,305.0,0.0
1348442636,3235178890,0,319.0,6.0
1348442636,120519272,0,325.0,6.0
1348442638,18241666,0,314.0,12.0
1348442638,18241664,0,307.0,12.0
1348442638,265636185,0,326.0,12.0
1348510612,102887173,0,282.0,0.0
1348510612,1727353215,0,282.0,0.0
1348510612,590130,0,282.0,0.0
1348567665,1275729156,0,226.0,-1.0
1348567665,1275727776,0,225.0,-1.0
1348567665,1275723166,0,225.0,-1.0
1348743187,1426313520,0,311.0,2.0
1348743187,1348743346,0,313.0,2.0
1348743187,1348743254,0,311.0,2.0
1348743187,1349805208,0,313.0,2.0
1348743197,1348743342,0,310.0,0.0
1348743197,1348743218,0,310.0,0.0
1348743197,1349805208,0,310.0,0.0
1348743200,260824177,0,308.0,-1.0
1348743200,1348743280,0,307.0,-1.0
1348743200,1348743280,1,307.0,-1.0
1348743201,8381016027,0,312.0,1.0
1348743201,1348743342,0,310.0,1.0
1348743201,64774295,0,313.0,1.0
1348743218,1348743197,0,310.0,1.0
1348743218,1348743220,0,310.0,1.0
1348743218,3694150363,0,311.0,1.0
1348743220,1349145106,0,312.0,-2.0
1348743220,1348743346,0,311.0,-2.0
1348743220,1348743218,0,310.0,-2.0
1348743254,60178250,0,307.0,3.0
1348743254,1348743187,0,311.0,3.0
1348743254,1349805186,0,310.0,3.0
1348743280,1348743200,0,307.0,0.0
1348743280,1348743200,1,307.0,0.0
1348743280,1349805210,0,307.0,0.0
1348743316,132985024,0,310.072395678632,0.0
1348743342,1348743197,0,310.0,2.0
1348743342,1348743201,0,310.0,2.0
1348743342,1349805136,0,312.0,2.0
1348743346,1348743220,0,311.0,2.0
1348743346,60178249,0,313.0,2.0
1348743346,1348743187,0,313.0,2.0
1349066212,260661309,0,300.0,0.0
1349145106,8381016072,0,313.0,2.0
1349145106,1348743220,0,312.0,2.0
1349145106,1349145772,0,315.0,2.0
1349145772,1349145106,0,315.0,0.0
1349238884,1349238886,0,234.0,-2.0
1349238884,1349238910,0,231.0,-2.0
1349238884,1349238912,0,232.0,-2.0
1349238886,1490925000,0,234.0,0.0
1349238886,1349238908,0,234.0,0.0
1349238886,1349238884,0,234.0,0.0
1349238906,1349238910,0,231.0,0.0
1349238908,1349238886,0,234.0,-3.0
1349238908,190779329,0,231.0,-3.0
1349238908,1349238910,0,231.0,-3.0
1349238910,1349238908,0,231.0,0.0
1349238910,1349238906,0,231.0,0.0
1349238910,1349238884,0,231.0,0.0
1349238912,1490924998,0,233.0,-1.0
1349238912,190779329,0,232.0,-1.0
1349238912,1349238884,0,232.0,-1.0
1349701334,643985,0,297.0,-3.0
1349701334,1346969688,0,294.0,-3.0
1349701334,1349701391,0,294.0,-3.0
1349701391,1349701334,0,294.0,0.0
1349805101,249170584,0,307.0,0.0
1349805101,1509496270,0,307.0,0.0
1349805101,4680111884,0,307.0,0.0
1349805102,249170584,0,307.0,0.0
1349805102,3842161426,0,307.0,0.0
1349805102,60178258,0,307.0,0.0
1349805107,152331930,0,322.0,0.0
1349805127,1349805204,0,317.0,0.0
1349805127,8617938534,0,319.0,0.0
1349805127,152327703,0,317.0,0.0
1349805131,1509496270,0,308.0,0.0
1349805136,8611201051,0,318.0,-6.0
1349805136,152324142,0,316.0,-6.0
1349805136,1348743342,0,312.0,-6.0
1349805140,60178258,0,307.0,0.0
1349805140,1349805192,0,309.0,0.0
1349805140,1349805192,1,307.0,0.0
1349805155,3842161426,0,307.0,0.0
1349805155,1349805201,0,309.0,0.0
1349805155,1509496270,0,307.0,0.0
1349805173,1349805203,0,319.0,-3.0
1349805173,1426313520,0,312.0,-3.0
1349805173,1349805204,0,316.0,-3.0
1349805174,1349805191,0,306.0,-1.0
1349805174,1349805182,0,306.0,-1.0
1349805174,1349805210,0,305.0,-1.0
1349805182,1349805174,0,306.0,0.0
1349805186,1348743254,0,310.0,-1.0
1349805186,3842164177,0,309.0,-1.0
1349805186,1426313520,0,309.0,-1.0
1349805190,1349805212,0,319.0,0.0
1349805191,1349805174,0,306.0,0.0
1349805192,3842158199,0,309.0,0.0
1349805192,1349805140,0,307.0,0.0
1349805192,1349805140,1,309.0,0.0
1349805199,60178250,0,309.0,3.0
1349805199,3842161426,0,309.0,3.0
1349805199,3842164177,0,312.0,3.0
1349805201,1200872027,0,313.0,-4.0
1349805201,8617911179,0,312.0,-4.0
1349805201,1349805155,0,309.0,-4.0
1349805203,1349805173,0,319.0,0.0
1349805204,1349805127,0,317.0,-1.0
1349805204,3842164177,0,313.0,-1.0
1349805204,1349805173,0,316.0,-1.0
1349805206,8611598448,0,315.0,3.0
1349805206,152330807,0,318.0,3.0
1349805206,152322871,0,318.0,3.0
1349805208,1348743187,0,313.0,0.0
1349805208,1348743197,0,310.0,0.0
1349805208,1426313520,0,313.0,0.0
1349805210,1348743280,0,307.0,-2.0
1349805210,600427861,0,305.0,-2.0
1349805210,1349805174,0,305.0,-2.0
1349805212,8617938550,0,319.0,0.0
1349805212,8617938535,0,319.0,0.0
1349805212,1349805190,0,319.0,0.0
1349837145,132985051,0,314.94518316749503,0.0
1350383436,2988670683,0,287.0,0.0
1350435267,8380999871,0,321.0,2.0
1350435267,60236239,0,324.0,2.0
1350435267,213575421,0,323.0,2.0
1350481231,1879470240,0,292.0,0.0
1351137741,243537628,0,359.0,2.0
1351137741,32589130,0,365.0,2.0
1351137741,248205162,0,361.0,2.0
1351137744,3488191063,0,368.0,0.0
1351137744,1789064379,0,368.0,0.0
1351637883,1351637889,0,274.0,0.0
1351637886,1351637889,0,273.0,0.0
1351637889,293011387,0,272.0,1.0
1351637889,1351637883,0,274.0,1.0
1351637889,1351637886,0,273.0,1.0
1351725878,265380448,0,270.0,1.0
1351725878,7914214,0,271.0,1.0
1351792522,267345320,0,276.0,-1.0
1351792522,54829192,0,275.0,-1.0
1351792522,1351792576,0,275.0,-1.0
1351792554,5530367704,0,276.0,0.0
1351792554,1351792557,0,276.0,0.0
1351792554,5559177096,0,276.0,0.0
1351792557,1351792576,0,273.0,3.0
1351792557,1351792576,1,274.0,3.0
1351792557,1351792554,0,276.0,3.0
1351792576,1351792557,0,273.0,2.0
1351792576,1351792557,1,274.0,2.0
1351792576,1351792522,0,275.0,2.0
1351808655,1746675044,0,271.0,2.0
1351808655,9666722500,0,273.0,2.0
1351977855,643704,0,299.0,2.0
1351977855,323861500,0,301.0,2.0
1351977855,8149654819,0,301.0,2.0
1352252850,84665895,0,309.0,3.0
1352252850,2938678448,0,312.0,3.0
1352252850,2938710990,0,312.0,3.0
1352440535,5400670371,0,265.0,-1.0
1352440535,31170510,0,272.0,-1.0
1352440535,1352440563,0,264.0,-1.0
1352440539,71680042,0,259.0,3.0
1352440539,1054797033,0,262.0,3.0
1352440548,10833573060,0,270.0,-1.0
1352440548,3535279433,0,269.0,-1.0
1352440563,1947332964,0,264.0,0.0
1352440563,2335271980,0,265.0,0.0
1352440563,1352440535,0,264.0,0.0
1353018241,471483629,0,273.0,0.0
1353018358,301078179,0,260.0,0.0
1353103086,31125046,0,269.0,2.0
1353103086,1353103092,0,267.0,2.0
1353103086,31125032,0,271.0,2.0
1353103092,1353103086,0,267.0,0.0
1353161193,251683920,0,412.0,0.0
1353161193,1739340170,0,412.0,0.0
1353161193,2942602356,0,412.0,0.0
1353161208,31230775,0,394.0,10.0
1353161208,302923567,0,394.0,10.0
1353161208,5518504004,0,404.0,10.0
1353679175,1353679179,0,228.0,-1.0
1353679175,1307551306,0,228.0,-1.0
1353679175,1307554309,0,227.0,-1.0
1353679179,1353679175,0,228.0,-1.0
1353679179,21097757,0,228.0,-1.0
1353679179,1724560633,0,227.0,-1.0
1353679219,257679303,0,233.0,-1.0
1353679219,21097777,0,233.0,-1.0
1353679219,21097776,0,232.0,-1.0
1353683329,9094976780,0,383.0,0.0
1353767831,1353767855,0,268.0,0.0
1353767831,1352440548,0,268.0,0.0
1353767855,71679962,0,268.0,-4.0
1353767855,503098767,0,264.0,-4.0
1353816426,4568986,0,268.0,0.0
1353816434,265483099,0,267.0,0.0
1353816434,1253191971,0,267.0,0.0
1354123304,1354123340,0,340.0,0.0
1354123311,257080312,0,343.0,-2.0
1354123311,1354123321,0,343.0,-2.0
1354123311,1354123340,0,341.0,-2.0
1354123321,1354123311,0,343.0,-1.0
1354123321,1354123326,0,343.0,-1.0
1354123321,60100388,0,342.0,-1.0
1354123326,1354123332,0,342.0,1.0
1354123326,1354123327,0,342.0,1.0
1354123326,1354123321,0,343.0,1.0
1354123327,1354123336,0,342.0,0.0
1354123327,1354123328,0,341.0,0.0
1354123327,1354123326,0,342.0,0.0
1354123328,1354123327,0,341.0,0.0
1354123331,1354123332,0,339.0,0.0
1354123332,1354123331,0,339.0,3.0
1354123332,1354123335,0,339.0,3.0
1354123332,1354123326,0,342.0,3.0
1354123335,1354123332,0,339.0,0.0
1354123336,1354123327,0,342.0,0.0
1354123337,1177112273,0,338.0,1.0
1354123337,1183592649,0,342.0,1.0
1354123337,1354123340,0,339.0,1.0
1354123340,1354123337,0,339.0,1.0
1354123340,1354123311,0,341.0,1.0
1354123340,1354123304,0,340.0,1.0
1354156243,5361655651,0,250.0,-1.0
1354156243,1424187260,0,249.0,-1.0
1354233534,4121966923,0,283.0,0.0
1354233534,59653322,0,283.0,0.0
1354233545,1354233547,0,283.0,0.0
1354233547,59653318,0,282.0,1.0
1354233547,59653319,0,284.0,1.0
1354233547,1354233545,0,283.0,1.0
1354233669,1354233700,0,284.0,0.0
1354233700,4121966923,0,284.0,0.0
1354233700,54829015,0,286.0,0.0
1354233700,1354233669,0,284.0,0.0
1354233746,1354233774,0,283.0,0.0
1354233774,4123057993,0,281.0,0.0
1354233774,1354233746,0,283.0,0.0
1354233774,54829266,0,281.0,0.0
1354260365,20957169,0,277.0,0.0
1354260365,1354260398,0,277.0,0.0
1354260398,1354260365,0,277.0,0.0
1354260399,1354260401,0,275.0,0.0
1354260401,1354260399,0,275.0,-2.0
1354260401,31125031,0,273.0,-2.0
1354260478,471483619,0,268.0,-2.0
1354260478,71679962,0,267.0,-2.0
1354260478,503098767,0,266.0,-2.0
1354260505,1354260478,0,268.0,0.0
1354260505,2324025605,0,268.0,0.0
1356859592,672899,0,301.0,-3.0
1356859592,298758221,0,305.0,-3.0
1356859592,31126739,0,298.0,-3.0
1357439176,1357439178,0,269.0,0.0
1357439176,4569850,0,268.0,0.0
1357439176,3656349348,0,269.0,0.0
1357439178,1357439180,0,270.0,-1.0
1357439178,1357439188,0,269.0,-1.0
1357439178,1357439176,0,269.0,-1.0
1357439180,1357439178,0,270.0,0.0
1357439188,1357439178,0,269.0,0.0
1357830147,8345060199,0,257.0,0.0
1359101692,1359101714,0,289.0,0.0
1359101694,76976693,0,286.0,3.0
1359101694,1359101727,0,287.0,3.0
1359101694,31126738,0,289.0,3.0
1359101714,1359101692,0,289.0,0.0
1359101714,31126544,0,289.0,0.0
1359101714,31126542,0,289.0,0.0
1359101741,1359101745,0,290.0,0.0
1359101745,1359107145,0,289.0,1.0
1359101745,31126544,0,290.0,1.0
1359107124,1359107145,0,285.0,0.0
1359107145,76976693,0,285.0,0.0
1359107145,1359101745,0,289.0,0.0
1359107145,1359107124,0,285.0,0.0
1359356978,4392759190,0,288.0,-2.0
1359356978,4528471720,0,290.0,-2.0
1359356978,1359357003,0,288.0,-2.0
1359356978,1359356981,0,286.0,-2.0
1359356981,1359356996,0,287.0,-1.0
1359356981,1359356982,0,287.0,-1.0
1359356981,1359356978,0,286.0,-1.0
1359356982,1359356996,0,287.0,0.0
1359356982,1359356986,0,288.0,0.0
1359356982,1359356981,0,287.0,0.0
1359356986,1359357002,0,290.0,-2.0
1359356986,1359357002,1,290.0,-2.0
1359356986,1359356982,0,288.0,-2.0
1359356996,1359357002,0,287.0,0.0
1359356996,1359356981,0,287.0,0.0
1359356996,1359356982,0,287.0,0.0
1359357002,1359356996,0,287.0,3.0
1359357002,1359356986,0,290.0,3.0
1359357002,1359356986,1,290.0,3.0
1359357003,1359356978,0,288.0,0.0
1359361595,35825869,0,294.0,-7.0
1359361595,2988670717,0,287.0,-7.0
1359361595,2007200191,0,287.0,-7.0
1360170517,3382686404,0,280.0,0.0
1360170517,3382686398,0,280.0,0.0
1360213542,428601489,0,294.0,0.0
1360213542,428601494,0,288.0,0.0
1360213542,26789963,0,291.0,0.0
1360213542,1360213544,0,294.0,0.0
1360213544,1360213542,0,294.0,-2.0
1360213544,1491674056,0,294.0,-2.0
1360213544,2672861325,0,292.0,-2.0
1360262216,1859185851,0,276.0,0.0
